,ligand_name,sequence_id,label
4381,281,4540,1
4382,346,5260,1
4383,518,5261,0
4384,723,5263,0
4385,304,5264,0
4386,460,5265,1
4387,177,5266,1
4388,692,5267,0
4389,713,5268,0
4390,573,5269,1
4391,404,5270,0
4392,247,5271,1
4393,34,5273,1
4394,11,915,0
4395,628,5274,1
4396,268,5275,1
4397,772,5276,0
4398,19,5278,1
4399,505,5279,1
4400,154,5280,0
4401,391,5281,1
4402,421,5282,0
4403,367,5284,1
4404,13,5285,1
4405,12,5286,1
4406,203,5287,0
4407,601,5288,1
4408,200,5289,0
4409,231,5290,0
4410,565,5291,0
4411,559,5292,1
4412,617,5293,1
4413,461,5294,0
4414,255,5295,1
4415,672,5296,0
4416,318,5298,0
4417,709,5299,0
4418,768,5300,0
4419,143,5301,0
4420,516,5302,0
4421,161,5303,1
4422,483,5304,1
4423,319,5305,1
4424,376,5308,0
4425,710,5309,0
4426,501,5311,1
4427,746,5312,0
4428,598,5313,0
4429,559,5314,1
4430,368,5315,1
4431,503,5316,0
4432,554,5319,0
4433,312,5320,1
4434,248,5321,1
4435,655,5322,0
4436,785,1181,1
4437,5,5323,0
4438,110,5325,1
4439,769,5326,0
4440,476,5328,0
4441,555,5329,0
4442,261,5330,0
4443,431,5331,0
4444,568,5332,0
4445,61,5334,1
4446,418,5335,0
4447,656,5336,0
4448,682,5338,1
4449,513,5340,0
4450,590,5343,0
4451,87,5344,1
4452,326,5345,1
4453,4,5346,0
4454,44,5347,1
4455,273,5348,0
4456,267,5349,0
4457,141,5351,0
4458,102,5352,1
4459,269,5353,1
4460,360,5354,0
4461,222,5355,0
4462,329,1245,1
4463,487,5356,0
4464,406,5357,1
4465,359,5359,0
4466,754,209,1
4467,80,5360,0
4468,32,5361,1
4469,376,5362,0
4470,548,5363,0
4471,279,5364,0
4472,553,5365,0
4473,747,2456,1
4474,345,5366,0
4475,450,5367,1
4476,278,5368,0
4477,474,5369,1
4478,543,5371,0
4479,648,5372,0
4480,300,5373,1
4481,386,5374,0
4482,135,5375,0
4483,279,5376,0
4484,269,5377,0
4485,296,5378,0
4486,580,5379,0
4487,735,5381,0
4488,109,5382,0
4489,654,5384,1
4490,533,5385,1
4491,538,5387,0
4492,389,5389,1
4493,275,5390,1
4494,230,5391,0
4495,754,5392,0
4496,470,5393,0
4497,210,5394,0
4498,304,5395,0
4499,757,5396,0
4500,261,5398,1
4501,526,5399,0
4502,380,5400,0
4503,503,5401,0
4504,703,5402,0
4505,265,1892,0
4506,449,5403,0
4507,753,5404,0
4508,575,5405,0
4509,765,5406,1
4510,22,5407,0
4511,3,5408,0
4512,137,5409,0
4513,144,5410,0
4514,689,5411,0
4515,284,5412,0
4516,110,5413,0
4517,265,5414,1
4518,739,5415,0
4519,347,5416,1
4520,544,5417,0
4521,707,5418,0
4522,85,5419,1
4523,184,5420,0
4524,648,5422,0
4525,193,5423,1
4526,335,5424,0
4527,211,5425,0
4528,450,5426,0
4529,752,5427,0
4530,337,5428,1
4531,600,5429,0
4532,26,5431,0
4533,408,5432,1
4534,34,5433,0
4535,261,5434,0
4536,123,5435,0
4537,386,5439,0
4538,657,5441,0
4539,463,5442,1
4540,445,5443,1
4541,356,5444,1
4542,252,5445,1
4543,743,5447,1
4544,120,5448,0
4545,563,5449,0
4546,474,5450,0
4547,495,5451,0
4548,199,5452,1
4549,156,5453,0
4550,426,5454,1
4551,517,5455,1
4552,96,5456,0
4553,773,5457,0
4554,761,5458,1
4555,147,5459,0
4556,616,5460,0
4557,37,5461,1
4558,26,5463,1
4559,553,5464,0
4560,345,5465,0
4561,362,5467,1
4562,259,5468,1
4563,586,5470,0
4564,573,5472,0
4565,438,5474,0
4566,466,5475,1
4567,754,5476,0
4568,628,5477,1
4569,349,5478,1
4570,601,5479,1
4571,258,5480,1
4572,189,5482,0
4573,385,5483,0
4574,141,5484,1
4575,740,5485,0
4576,544,5486,0
4577,639,5487,0
4578,703,1572,1
4579,56,5491,1
4580,501,5492,1
4581,485,5493,0
4582,575,5494,0
4583,563,5495,0
4584,339,5497,0
4585,51,5501,0
4586,345,5502,0
4587,518,5504,0
4588,575,5506,0
4589,702,5508,0
4590,726,5509,0
4591,192,5510,0
4592,63,5511,0
4593,458,5512,0
4594,409,263,0
4595,293,5514,1
4596,749,5516,0
4597,559,5519,1
4598,770,5520,0
4599,679,5521,0
4600,400,5522,0
4601,438,5524,1
4602,505,5525,0
4603,771,5526,0
4604,765,5527,0
4605,76,5528,0
4606,689,5529,0
4607,616,5530,0
4608,787,5531,0
4609,385,5532,1
4610,475,5533,1
4611,429,5534,1
4612,243,5535,0
4613,587,5536,0
4614,121,5538,0
4615,713,5539,0
4616,610,1358,1
4617,113,5540,1
4618,681,5542,0
4619,365,5543,0
4620,618,5544,0
4621,284,5545,1
4622,112,5546,0
4623,740,5547,0
4624,782,5548,0
4625,764,209,1
4626,70,5550,1
4627,55,5551,0
4628,77,5553,0
4629,231,5554,1
4630,403,5555,1
4631,424,5556,0
4632,312,5258,1
4633,365,5557,0
4634,633,5558,1
4635,472,5559,0
4636,449,5560,0
4637,20,5561,0
4638,489,5562,0
4639,58,855,1
4640,80,5564,0
4641,492,5565,0
4642,338,5566,0
4643,325,5568,0
4644,97,5569,1
4645,559,5570,0
4646,275,5573,1
4647,490,5574,1
4648,625,5575,0
4649,344,5576,1
4650,85,5577,1
4651,479,5579,0
4652,271,5580,0
4653,512,5581,1
4654,104,5583,0
4655,767,5584,0
4656,408,5585,0
4657,606,5587,1
4658,194,5588,1
4659,290,5590,0
4660,40,5591,0
4661,208,5592,1
4662,317,5595,0
4663,132,5596,0
4664,237,5597,1
4665,654,5600,1
4666,364,5601,0
4667,652,5602,0
4668,431,5603,0
4669,48,480,1
4670,717,5604,1
4671,628,5605,0
4672,515,5606,1
4673,655,5608,0
4674,372,5610,0
4675,563,5611,0
4676,275,5612,1
4677,52,5613,0
4678,547,5615,1
4679,540,5616,0
4680,44,5621,0
4681,720,5622,0
4682,708,393,1
4683,661,5623,1
4684,711,5624,0
4685,145,5625,1
4686,574,5626,1
4687,151,5627,0
4688,211,5628,0
4689,30,5629,1
4690,121,5630,0
4691,201,5632,1
4692,295,5633,0
4693,648,5634,1
4694,598,5635,0
4695,65,5636,0
4696,388,484,1
4697,169,5637,0
4698,400,5638,0
4699,361,5639,1
4700,681,5640,0
4701,25,5641,1
4702,8,5643,0
4703,762,5645,0
4704,178,5646,0
4705,577,5647,0
4706,173,5648,1
4707,583,5650,0
4708,546,5653,0
4709,719,5654,0
4710,404,5655,0
4711,781,5656,0
4712,760,5657,0
4713,37,5658,0
4714,748,5659,0
4715,544,5660,0
4716,398,5661,0
4717,719,5662,0
4718,216,5663,0
4719,478,2020,1
4720,678,1493,1
4721,585,5664,0
4722,749,5665,1
4723,699,5666,0
4724,248,5669,1
4725,35,5670,0
4726,107,5671,1
4727,733,5672,0
4728,135,5673,0
4729,320,5675,0
4730,17,5676,0
4731,389,5677,1
4732,478,5679,1
4733,102,5680,0
4734,352,5681,1
4735,668,5682,0
4736,777,5683,0
4737,633,81,0
4738,788,5684,0
4739,531,5687,1
4740,455,5688,0
4741,199,5689,1
4742,168,5690,1
4743,182,5691,0
4744,571,5693,0
4745,514,5694,0
4746,644,5697,0
4747,719,5698,0
4748,126,5699,0
4749,316,5700,1
4750,641,5701,0
4751,512,5703,1
4752,148,5704,1
4753,605,5705,1
4754,94,5706,1
4755,164,708,0
4756,182,5707,1
4757,238,5708,0
4758,158,5709,0
4759,328,5710,0
4760,402,5711,0
4761,289,5713,1
4762,87,5714,0
4763,716,1417,1
4764,205,5715,1
4765,107,5716,0
4766,475,5718,0
4767,628,5719,0
4768,762,5720,0
4769,412,4540,1
4770,285,5721,1
4771,337,5722,0
4772,667,1198,1
4773,158,5723,0
4774,166,5724,0
4775,512,5725,0
4776,613,5726,0
4777,141,5727,1
4778,113,5728,0
4779,289,5729,1
4780,610,5730,0
4781,438,5731,0
4782,569,5732,0
4783,221,5733,0
4784,218,5735,0
4785,669,5737,1
4786,628,5738,0
4787,535,5740,1
4788,685,5741,0
4789,315,5742,1
4790,272,5745,1
4791,672,5746,1
4792,26,5747,0
4793,136,5749,1
4794,606,5750,0
4795,665,5751,0
4796,534,5752,0
4797,52,5753,0
4798,383,5754,0
4799,438,5755,1
4800,660,5756,0
4801,494,5757,0
4802,310,5758,1
4803,763,5759,0
4804,363,5761,0
4805,622,5762,0
4806,747,419,1
4807,437,5763,1
4808,58,5764,1
4809,783,5765,0
4810,402,5766,1
4811,109,5767,1
4812,642,5768,0
4813,771,5769,0
4814,513,5770,0
4815,90,5771,1
4816,409,2545,0
4817,293,5773,1
4818,425,5774,0
4819,251,5775,0
4820,625,5776,1
4821,554,5777,0
4822,84,5778,0
4823,52,5780,0
4824,390,5781,0
4825,57,5783,0
4826,189,5784,0
4827,75,5785,1
4828,194,5786,1
4829,49,5787,0
4830,697,5788,1
4831,407,5789,1
4832,231,5790,1
4833,39,5791,0
4834,65,5793,0
4835,296,5794,1
4836,257,5795,1
4837,49,5797,0
4838,765,5800,0
4839,691,5802,0
4840,43,5804,0
4841,745,5805,0
4842,254,5807,0
4843,374,5808,1
4844,647,5809,1
4845,83,5810,0
4846,640,5811,0
4847,339,5812,1
4848,139,5813,0
4849,561,5,1
4850,675,5814,0
4851,173,5815,1
4852,592,5816,0
4853,585,5817,1
4854,474,5818,1
4855,270,5819,1
4856,654,5820,1
4857,347,5823,0
4858,115,5824,0
4859,771,5825,1
4860,54,5826,1
4861,259,5828,0
4862,175,778,0
4863,540,5829,0
4864,573,5832,1
4865,512,5834,0
4866,113,5835,0
4867,417,5836,0
4868,33,5837,0
4869,107,5838,1
4870,653,5839,0
4871,200,5840,0
4872,588,5841,1
4873,603,5842,0
4874,102,5843,1
4875,131,5844,0
4876,569,5845,0
4877,162,5847,1
4878,502,5848,1
4879,765,5849,1
4880,129,5850,1
4881,282,5852,0
4882,148,5853,1
4883,205,5854,1
4884,109,5855,0
4885,681,5856,1
4886,629,5857,1
4887,294,5859,0
4888,266,5860,0
4889,359,5861,1
4890,759,5862,0
4891,48,5864,0
4892,478,5865,1
4893,311,5866,0
4894,231,5867,0
4895,648,5868,0
4896,227,5870,0
4897,311,5871,0
4898,691,5872,0
4899,422,5873,0
4900,347,5874,0
4901,172,5876,0
4902,308,5877,1
4903,715,5879,1
4904,3,209,1
4905,270,5880,0
4906,595,5881,0
4907,765,5882,1
4908,71,5883,0
4909,435,5884,0
4910,539,5885,0
4911,143,5886,1
4912,377,5887,0
4913,354,5888,0
4914,159,5889,1
4915,469,5891,1
4916,439,5892,0
4917,578,5893,0
4918,700,5894,1
4919,746,5895,0
4920,107,5896,1
4921,69,5897,1
4922,317,5899,0
4923,65,5900,0
4924,661,5901,0
4925,500,5902,0
4926,202,5903,1
4927,410,3409,1
4928,578,5904,1
4929,500,5905,0
4930,104,5906,1
4931,569,5907,0
4932,108,5908,0
4933,139,2305,1
4934,660,5910,1
4935,519,5911,0
4936,233,5912,0
4937,226,5913,0
4938,523,5914,1
4939,478,5915,0
4940,226,165,1
4941,364,5916,1
4942,366,5917,0
4943,485,5918,1
4944,150,5919,0
4945,627,5920,0
4946,383,1058,0
4947,149,5921,1
4948,279,5923,0
4949,363,5925,0
4950,185,5926,0
4951,98,5927,0
4952,612,5928,0
4953,745,5929,0
4954,369,5930,1
4955,427,5932,0
4956,690,5933,1
4957,662,5934,0
4958,317,5935,0
4959,782,5936,0
4960,307,5937,1
4961,694,5939,0
4962,98,5940,1
4963,672,5941,1
4964,165,5942,1
4965,430,5944,1
4966,426,5945,1
4967,556,5947,0
4968,95,5948,0
4969,718,5949,0
4970,709,324,1
4971,787,5951,0
4972,229,5952,0
4973,89,5954,1
4974,297,5955,0
4975,580,5,1
4976,327,5957,1
4977,579,5958,1
4978,68,5959,0
4979,346,5960,1
4980,573,5961,0
4981,698,5962,0
4982,781,5965,0
4983,530,5966,1
4984,94,5968,1
4985,155,5969,0
4986,87,5970,1
4987,272,5972,0
4988,167,5973,0
4989,440,5975,1
4990,736,5976,0
4991,20,5977,1
4992,742,5980,0
4993,90,5981,0
4994,166,5982,1
4995,411,5983,1
4996,155,5986,1
4997,788,5987,1
4998,173,5988,1
4999,625,2167,1
5000,5,5990,1
5001,460,5991,1
5002,523,5992,0
5003,223,5993,1
5004,193,5994,0
5005,240,5998,0
5006,725,6000,0
5007,27,6002,1
5008,407,6003,0
5009,783,6005,0
5010,135,6006,0
5011,715,6007,1
5012,667,6008,0
5013,266,6009,1
5014,333,6011,0
5015,156,6012,0
5016,13,6013,1
5017,195,6014,0
5018,296,6015,1
5019,54,6016,0
5020,445,6017,1
5021,441,6018,1
5022,65,6019,0
5023,692,6020,0
5024,293,6021,0
5025,786,6022,0
5026,737,6023,0
5027,669,6024,0
5028,411,6025,0
5029,785,6026,0
5030,730,6027,1
5031,44,6028,1
5032,19,6029,1
5033,250,6032,0
5034,410,6033,0
5035,91,6035,0
5036,14,6036,0
5037,475,6037,0
5038,33,6038,0
5039,631,6039,1
5040,491,6040,0
5041,524,3163,1
5042,535,6041,0
5043,102,6042,0
5044,409,6043,1
5045,674,6045,1
5046,187,6046,1
5047,97,6047,0
5048,79,6048,1
5049,633,6049,0
5050,168,6050,1
5051,654,6051,1
5052,735,6052,0
5053,119,6054,0
5054,693,6055,1
5055,469,6057,1
5056,627,6058,1
5057,91,6059,0
5058,448,6061,0
5059,595,6062,1
5060,374,6064,1
5061,477,6066,0
5062,337,6068,1
5063,640,6069,0
5064,67,6070,0
5065,602,6071,0
5066,174,6072,0
5067,584,419,1
5068,600,6074,0
5069,425,6075,0
5070,606,6077,0
5071,630,6080,1
5072,228,6081,0
5073,213,6083,1
5074,248,6084,1
5075,501,6085,1
5076,727,6086,1
5077,562,6088,0
5078,40,6089,1
5079,10,6091,1
5080,539,6092,0
5081,671,6093,0
5082,20,6097,1
5083,336,6098,0
5084,71,6100,1
5085,326,6101,0
5086,599,6102,0
5087,480,6103,0
5088,532,1640,0
5089,291,6104,0
5090,170,6105,0
5091,459,6107,1
5092,747,78,1
5093,281,6109,0
5094,665,6110,0
5095,461,6111,0
5096,279,6112,0
5097,174,6113,1
5098,45,6116,0
5099,226,6117,0
5100,258,6120,1
5101,221,6121,0
5102,338,6122,0
5103,489,6125,1
5104,780,6126,0
5105,625,6127,1
5106,109,6128,1
5107,369,6129,0
5108,426,6130,0
5109,685,6131,0
5110,334,6132,0
5111,30,6133,0
5112,299,6134,0
5113,368,6135,0
5114,488,6136,0
5115,610,6137,0
5116,54,6139,0
5117,266,6140,1
5118,324,6143,1
5119,633,1640,0
5120,174,6144,1
5121,17,6145,0
5122,125,6146,1
5123,350,6147,0
5124,517,6148,1
5125,232,6149,1
5126,332,6150,0
5127,273,1493,1
5128,479,5,1
5129,161,6152,1
5130,368,6153,1
5131,288,6154,0
5132,114,6155,0
5133,488,6156,0
5134,300,6157,0
5135,665,6158,0
5136,125,6159,1
5137,63,6161,0
5138,217,6162,0
5139,89,6163,0
5140,400,6164,1
5141,728,6165,0
5142,210,6166,0
5143,29,6168,0
5144,223,6169,0
5145,481,2822,1
5146,293,6170,0
5147,559,6171,0
5148,614,6172,0
5149,622,6173,0
5150,164,6174,0
5151,248,6179,0
5152,643,6180,0
5153,615,6181,1
5154,712,81,0
5155,483,6183,1
5156,198,6184,0
5157,76,6185,1
5158,734,6188,0
5159,134,6189,1
5160,58,81,0
5161,31,6190,0
5162,346,6192,0
5163,5,6193,1
5164,100,6194,1
5165,690,6195,0
5166,400,1892,0
5167,495,6198,1
5168,439,6199,0
5169,516,6200,1
5170,603,6202,0
5171,203,6203,0
5172,373,6204,0
5173,447,6206,0
5174,342,6207,0
5175,422,6210,0
5176,677,6211,0
5177,236,6213,0
5178,339,6214,1
5179,748,6216,0
5180,548,6218,1
5181,600,6219,0
5182,136,6220,1
5183,439,6221,1
5184,782,6222,0
5185,642,6223,0
5186,751,6225,1
5187,25,6226,1
5188,301,6227,1
5189,636,6228,0
5190,711,6229,1
5191,276,6230,1
5192,681,6231,1
5193,467,6234,0
5194,390,6235,1
5195,481,6236,0
5196,569,6237,1
5197,298,6238,1
5198,115,6239,0
5199,17,6240,0
5200,594,6241,0
5201,552,6242,1
5202,284,6243,1
5203,30,6245,1
5204,265,6246,0
5205,520,6247,0
5206,399,6248,1
5207,685,6249,0
5208,130,6250,1
5209,301,6254,0
5210,567,6255,1
5211,283,6256,1
5212,152,393,1
5213,125,6258,1
5214,770,1658,1
5215,411,6259,0
5216,606,6260,0
5217,97,6261,0
5218,234,6263,0
5219,27,6264,0
5220,155,6266,1
5221,84,6268,0
5222,135,6269,0
5223,645,6270,0
5224,179,6271,0
5225,222,6272,1
5226,202,6274,1
5227,134,6275,1
5228,248,6276,0
5229,678,6277,0
5230,602,5320,1
5231,72,6278,0
5232,152,78,1
5233,491,16,1
5234,238,6279,0
5235,778,6280,0
5236,343,6281,1
5237,53,6282,1
5238,684,6283,0
5239,365,6284,0
5240,223,6285,0
5241,286,6286,0
5242,600,6287,0
5243,420,6288,0
5244,670,6289,0
5245,130,6291,0
5246,459,6292,1
5247,56,6293,1
5248,655,6294,1
5249,432,6295,0
5250,773,6296,0
5251,784,6024,0
5252,451,6297,0
5253,85,6298,1
5254,661,6299,1
5255,774,6300,0
5256,73,6301,0
5257,443,6304,0
5258,650,6305,0
5259,465,6306,0
5260,683,6307,1
5261,397,6308,1
5262,505,6309,0
5263,180,6310,1
5264,135,6311,1
5265,699,6312,0
5266,775,6313,0
5267,471,6314,0
5268,643,6316,0
5269,397,6317,0
5270,127,6318,1
5271,296,6319,0
5272,528,6320,0
5273,743,6321,0
5274,270,6322,0
5275,508,81,0
5276,561,6323,0
5277,101,6324,0
5278,390,6325,1
5279,128,6326,0
5280,523,6327,0
5281,402,6328,1
5282,517,6329,1
5283,179,6330,0
5284,93,6331,1
5285,670,6332,0
5286,726,6333,0
5287,433,6334,1
5288,549,6335,0
5289,715,6338,0
5290,106,6340,0
5291,350,6341,0
5292,714,6343,0
5293,226,6344,0
5294,187,6345,0
5295,159,6346,0
5296,221,6347,0
5297,77,6348,0
5298,32,6349,0
5299,651,6350,0
5300,399,6351,1
5301,588,6353,0
5302,424,6354,0
5303,529,480,1
5304,368,6355,0
5305,148,6356,0
5306,418,6358,0
5307,314,6359,0
5308,700,6360,0
5309,293,6361,1
5310,475,6362,0
5311,5,6363,1
5312,787,6364,0
5313,784,1027,1
5314,613,6365,0
5315,629,6366,0
5316,95,6367,0
5317,20,6368,1
5318,172,6369,0
5319,464,6370,0
5320,743,6371,1
5321,480,4581,1
5322,514,6372,0
5323,546,6373,0
5324,760,6375,0
5325,649,6377,0
5326,226,419,1
5327,257,6378,0
5328,54,6379,1
5329,500,6380,0
5330,690,6381,0
5331,110,6382,1
5332,731,6383,0
5333,344,6384,0
5334,248,6385,0
5335,523,6386,0
5336,670,6388,1
5337,765,6389,1
5338,213,6390,0
5339,386,6391,0
5340,600,6392,0
5341,464,6394,0
5342,42,6395,0
5343,506,6397,0
5344,199,6399,1
5345,45,6400,1
5346,209,6402,0
5347,460,6404,0
5348,452,6405,0
5349,418,6406,0
5350,51,6407,1
5351,555,6408,0
5352,293,6409,0
5353,693,6410,0
5354,512,6412,0
5355,424,6415,1
5356,382,6416,1
5357,637,6417,0
5358,528,6419,1
5359,385,6420,0
5360,207,6421,0
5361,136,6423,0
5362,401,6424,0
5363,474,6425,1
5364,748,6426,1
5365,374,6427,0
5366,324,6428,1
5367,610,352,1
5368,78,6429,1
5369,603,6431,1
5370,336,6433,1
5371,184,6434,1
5372,469,6435,1
5373,404,6436,1
5374,323,419,1
5375,489,6437,0
5376,647,6439,1
5377,543,5076,1
5378,57,6441,0
5379,268,6443,0
5380,109,6444,0
5381,278,6445,0
5382,221,6446,0
5383,213,6448,0
5384,487,6449,0
5385,326,6450,1
5386,314,6451,0
5387,585,6452,0
5388,757,6453,1
5389,652,6454,0
5390,331,6455,0
5391,225,6456,0
5392,310,6457,1
5393,255,6458,1
5394,784,6460,0
5395,456,6462,1
5396,375,6463,1
5397,356,6464,1
5398,730,6465,1
5399,181,6466,1
5400,238,6467,0
5401,591,209,1
5402,617,6470,0
5403,608,6471,0
5404,310,6472,1
5405,178,6473,1
5406,15,6474,0
5407,434,6475,0
5408,693,6476,1
5409,747,1912,0
5410,501,6477,0
5411,695,6478,0
5412,263,6479,0
5413,105,6480,0
5414,484,6481,1
5415,743,6482,0
5416,50,6483,1
5417,617,6484,0
5418,742,6485,0
5419,208,6486,0
5420,650,6487,0
5421,559,6488,0
5422,653,6489,0
5423,163,6490,1
5424,430,6491,0
5425,674,6492,0
5426,555,6493,1
5427,658,6495,0
5428,166,6496,1
5429,547,6497,0
5430,357,6498,0
5431,89,6499,1
5432,761,6500,0
5433,16,6502,0
5434,324,6503,1
5435,145,6504,0
5436,648,6505,1
5437,134,6506,0
5438,332,6507,1
5439,723,6508,0
5440,389,6509,0
5441,335,6510,0
5442,384,6511,0
5443,313,6512,1
5444,637,6513,0
5445,406,6514,0
5446,160,6516,0
5447,116,6517,0
5448,340,6519,0
5449,774,6520,0
5450,656,6523,1
5451,603,6524,1
5452,436,3833,1
5453,63,6526,0
5454,547,6527,1
5455,759,6528,0
5456,767,6529,0
5457,743,6530,1
5458,663,6531,0
5459,466,6532,0
5460,36,6533,0
5461,436,6534,0
5462,312,6535,0
5463,316,6536,1
5464,530,6539,0
5465,169,6540,0
5466,531,3921,1
5467,558,6541,1
5468,686,6542,1
5469,544,6543,1
5470,346,6545,1
5471,63,6547,0
5472,684,6549,0
5473,551,6550,0
5474,545,6553,0
5475,445,6554,1
5476,440,6555,0
5477,763,987,1
5478,672,6556,0
5479,162,6557,0
5480,54,6558,1
5481,359,6559,1
5482,90,6560,1
5483,224,6561,0
5484,65,6563,0
5485,35,6564,1
5486,770,6565,0
5487,230,6567,0
5488,634,6569,0
5489,716,6570,0
5490,44,6571,1
5491,418,6572,0
5492,756,6573,0
5493,366,6574,0
5494,71,6575,0
5495,303,6577,0
5496,594,6580,0
5497,519,6581,0
5498,558,6583,1
5499,428,6584,0
5500,387,6586,0
5501,491,6587,0
5502,675,6588,1
5503,450,6589,0
5504,557,6591,0
5505,633,6593,1
5506,686,6594,1
5507,368,6595,0
5508,327,6597,1
5509,148,6598,0
5510,70,6599,0
5511,28,6600,0
5512,636,6601,0
5513,697,6602,1
5514,60,6603,0
5515,356,6605,0
5516,179,6606,0
5517,622,6607,0
5518,184,6608,1
5519,201,6609,0
5520,169,6610,0
5521,459,6611,0
5522,706,6612,0
5523,310,6613,1
5524,380,6614,0
5525,519,6615,0
5526,526,6616,1
5527,492,6617,1
5528,330,6618,0
5529,83,6619,1
5530,93,6620,1
5531,695,2305,1
5532,178,6621,0
5533,197,6622,0
5534,250,6624,1
5535,668,6625,0
5536,449,6626,0
5537,508,6629,0
5538,144,6630,0
5539,74,6631,0
5540,601,6632,1
5541,371,6633,0
5542,10,6634,0
5543,733,6636,0
5544,735,6639,1
5545,193,6640,0
5546,317,6641,1
5547,45,6643,1
5548,451,6644,0
5549,380,6645,0
5550,121,6646,0
5551,398,6648,0
5552,732,6649,0
5553,750,6650,0
5554,41,6651,1
5555,39,6652,0
5556,207,6653,0
5557,397,6654,0
5558,493,6656,0
5559,39,6657,0
5560,659,6658,0
5561,338,6659,0
5562,771,1640,0
5563,482,6660,0
5564,222,6661,1
5565,210,6663,0
5566,683,6665,0
5567,293,6666,1
5568,229,6667,1
5569,203,6669,0
5570,427,6670,0
5571,259,6672,0
5572,599,6673,1
5573,698,6674,0
5574,101,6675,1
5575,187,6676,0
5576,636,987,1
5577,785,6677,0
5578,268,6678,0
5579,544,6679,0
5580,531,6680,1
5581,83,6682,0
5582,275,6684,0
5583,642,6686,0
5584,344,6687,0
5585,356,6688,1
5586,313,6689,0
5587,352,6690,1
5588,457,6691,0
5589,498,6692,0
5590,176,6693,1
5591,463,6694,0
5592,645,6695,1
5593,653,6696,1
5594,266,6697,0
5595,355,6698,1
5596,35,6699,1
5597,785,6700,0
5598,369,6701,0
5599,627,6702,0
5600,315,6703,0
5601,713,6705,1
5602,557,6706,0
5603,63,6707,1
5604,771,6708,0
5605,412,6709,0
5606,485,6712,0
5607,4,5112,0
5608,717,6714,0
5609,40,6715,1
5610,312,6716,0
5611,277,6717,1
5612,85,6719,1
5613,162,6720,0
5614,525,6721,1
5615,320,6722,0
5616,501,6723,0
5617,568,6724,0
5618,713,6725,0
5619,208,6726,1
5620,582,6727,0
5621,113,6728,0
5622,347,6730,0
5623,704,6731,1
5624,442,6732,0
5625,500,6733,0
5626,325,6734,0
5627,303,6735,1
5628,716,6736,1
5629,307,6737,0
5630,694,6738,0
5631,152,6741,0
5632,323,6742,0
5633,28,6743,1
5634,574,6745,1
5635,599,6746,0
5636,725,6747,0
5637,51,6748,0
5638,114,6749,0
5639,292,6750,0
5640,730,6751,1
5641,232,6752,0
5642,351,6753,0
5643,56,6755,1
5644,547,6756,0
5645,353,6758,0
5646,244,6759,0
5647,550,6760,0
5648,31,6763,0
5649,650,6764,0
5650,15,6765,0
5651,71,6766,1
5652,522,6769,0
5653,512,6770,0
5654,657,286,1
5655,517,6771,0
5656,660,6772,0
5657,134,6773,0
5658,628,6774,0
5659,487,6775,0
5660,270,6776,1
5661,123,6777,0
5662,396,6778,0
5663,36,6779,1
5664,561,6780,0
5665,75,6782,0
5666,26,6783,0
5667,690,6784,0
5668,336,6785,1
5669,289,6786,1
5670,471,209,1
5671,296,6787,0
5672,645,6788,0
5673,678,6789,0
5674,653,6790,0
5675,568,6791,0
5676,114,6793,0
5677,681,6794,0
5678,456,6795,0
5679,254,6796,0
5680,544,6797,0
5681,87,6798,0
5682,359,6800,0
5683,431,6801,0
5684,682,6802,1
5685,707,6803,1
5686,438,6804,0
5687,262,6806,1
5688,690,6807,1
5689,102,6808,1
5690,423,6809,0
5691,142,6811,0
5692,219,6812,0
5693,775,6813,0
5694,769,6814,1
5695,394,6815,0
5696,505,6816,0
5697,498,6818,0
5698,212,6819,1
5699,272,6821,0
5700,71,6822,0
5701,208,6823,0
5702,335,6825,0
5703,618,6826,0
5704,658,6827,0
5705,113,6829,1
5706,725,6831,0
5707,240,6832,0
5708,409,6833,1
5709,326,6835,0
5710,15,6836,0
5711,588,6837,0
5712,67,6838,0
5713,574,6839,0
5714,88,6840,0
5715,155,6841,1
5716,676,6844,0
5717,221,6845,0
5718,141,6846,1
5719,113,6848,0
5720,618,6849,1
5721,630,6850,0
5722,270,6851,0
5723,379,6853,0
5724,241,6854,0
5725,322,6856,0
5726,743,6857,0
5727,574,6858,1
5728,386,6859,1
5729,210,6861,0
5730,765,6862,1
5731,676,6864,0
5732,525,6865,0
5733,302,6866,0
5734,343,6867,0
5735,25,6868,0
5736,84,6869,0
5737,775,6870,0
5738,95,6872,1
5739,61,6874,1
5740,460,6875,0
5741,304,6876,0
5742,50,6877,1
5743,713,6878,0
5744,308,6880,0
5745,523,6881,1
5746,213,6882,0
5747,484,6883,0
5748,366,6884,1
5749,694,6885,1
5750,71,6887,0
5751,635,6888,0
5752,258,6889,0
5753,709,4420,0
5754,315,6890,1
5755,648,6891,1
5756,712,6892,0
5757,503,6893,0
5758,104,6894,0
5759,166,6898,0
5760,120,6899,1
5761,639,5776,1
5762,345,6900,1
5763,775,6901,0
5764,433,6902,1
5765,79,6903,1
5766,248,6904,0
5767,786,6905,1
5768,681,6906,1
5769,36,6907,0
5770,610,6908,0
5771,553,6909,0
5772,105,6910,1
5773,316,6912,0
5774,506,6913,0
5775,450,6914,1
5776,304,6915,1
5777,521,6917,0
5778,466,6918,1
5779,667,6919,0
5780,11,6920,1
5781,104,6921,1
5782,422,1198,1
